ID,Author,party,political_side,Date,cleaned_text,top3_emotion_ids
1849136681481273484,hdpdemirtas,HDP,left,Wed Oct 23 17:11:54 +0000 2024,"Ankaradaki saldırıyı kınıyoruz, hayatını kaybedenlere Allahtan rahmet, yakınlarına baş sağlığı ve sabır diliyoruz. Yaralılara da geçmiş olsun dileklerimizle birlikte acil şifalar temenni ediyoruz. Sorunlarımızın konuşarak, diyalogla, siyaset yoluyla çözülmesi arayışlarını kanla kesmeye çalışan anlayış bilmeli ki eğer Öcalan bir inisiyatif alır ve siyasetin önünü açmak isterse tüm gücümüzle arkasında olacağız. Demokratik siyaseti ve barış arayışlarını itibarsızlaştırmaya, iradesiz kılmaya yönelik hiçbir yaklaşımı kabul etmeyecegiz. Herkes hesabını kitabını buna göre yapmalıdır. Barış isteyenlerin sesinin, kimden gelirse gelsin bu defa bastırılmasına asla izin vermeyeceğiz.","25,9,22"
1848329929567371460,hdpdemirtas,HDP,left,Mon Oct 21 11:46:10 +0000 2024,"Bugün, CHP Genel Başkanı Sayın Özgür Özel ile görüştük. Sayın Özele, ziyareti nedeniyle teşekkürlerimi sunuyorum. Toplumsal birliğe, güçlü beraberliğe, adalete ve barışa susamış, ekonomik krizin yol açtığı yoksullukla boğuşan halkımızın yararına olduğuna inandığımız tüm konuları samimiyetle tartışma fırsatımız oldu. Türkiyede siyaset kanalları uzun yıllardır tıkalı durumdadır. Devlet işleyişi oldu bittilerle, Anayasaya aykırı uygulamalarla keyfi şekilde sürdürülmektedir. Cumhurbaşkanı Sayın Recep Tayyip Erdoğanın normalleşme, yumuşama diye ifade ettiği sürecin ayaklarının yere basması, ete kemiğe bürünmesi isteniyorsa yapılması gereken ilk şey, hukukun üstünlüğüne her alanda saygı duymaktır. Bu olmadan siyaset kanalları da açılmaz, normalleşme zemini de oluşmaz. Türkiyedeki sorunların çözüm yolu siyaset, çözüm kurumu da TBMMdir. Sayın Özelin ziyareti vesilesiyle bu konularda görüş alışverişinde bulunma fırsatını yakalamış olduk. Gelir adaletsizliğinden demokrasiye, dış politikadan Kürt sorununa, doğa haklarından emeklilerin, gençlerin, çocukların ve özellikle kadınların sorunlarına kadar birçok konuda verimli bir tartışma yürüttük, son günlerde açığa çıkan bebek katliamını ve sağlık sistemini ele aldık. Ayrıca Türkiyenin temel sorunlarının çözümünde siyasetin rol üstlenmesinin, diyaloğun ve iş birliğinin öneminin altını çizerek el sıkışma seremonisinin devamının gelmesi için siyasete şans tanınması gerektiğini ifade ettim. Bu aşamada, seçim hesaplarına girmeden, ittifak yarışlarıyla tartışmanın önünü kesmeden, barış için herkesin katkısının önemine değindim. Sayın Özgür Özel ile yaptığımız bu anlamlı ve değerli görüşmenin absürt bir yönü vardı, o da görüşmeyi cezaevinde yapmış olmamızdı. Umarım Kobani ve Gezi kumpas davaları rehineleri başta olmak üzere, Sayın Selçuk Mızraklı ve Sayın Bekir Kaya dahil tüm siyasi tutsakların hakları bir an önce iade edilir ve özgürlüklerine kavuşurlar, bu zalimce adaletsizlik son bulur. Ayrıca İstanbul Büyükşehir Belediyesi Başkanı Sayın İmamoğluna yönelik siyasi yasak girişimleri gibi yargısal operasyonlardan da artık vazgeçilir. Bizler her şart ve koşulda demokratik siyasette ısrarcı olacağız ve demokrasinin, toplumsal barışımızın sağlanması için üzerimize düşen sorumluluğun gereklerini yerine getireceğiz. Ayrıca, kurumsal işleyişimize uygun bir şekilde, görüşmenin içeriğini avukatlarım aracılığıyla DEM Parti Genel Merkezine aktaracağım. Sayın Özele bu anlamlı ziyareti nedeniyle bir kez daha teşekkürlerimi sunarken kendisine başarılar diliyor, şahsında tüm Cumhuriyet Halk Partililere içten selam, sevgilerimi gönderiyorum. Saygılarımla Selahattin Demirtaş 21 Ekim 2024","9,22,25"
1848281264551248191,hdpdemirtas,HDP,left,Mon Oct 21 08:32:47 +0000 2024,"Bu çağrı metninin hazırlanmasında bile bana öğretmeye, katkı sunmaya devam eden mücadeleci tüm kadınlara selam ve teşekkürlerimle... Jin Jîyan Azadî Kadın Yaşam Özgürlük","22,9,13"
1832790803342639489,hdpdemirtas,HDP,left,Sun Sep 08 14:39:13 +0000 2024,"Kötülüğün, alçaklığın, şerefsizliğin sınırı yok kimliği, inancı, vatanı yok. İyiliğin, erdemin, onurlu yaşam mücadelesinin de sınırı, kimliği, inancı, vatanı yok. Bu şekilde gidişin, dünyayı biraz daha karartsa da aydınlık için sonsuz çabamız sürecek meleğim. Affet hepimizi.","25,9,11"
1824118941502840915,hdpdemirtas,HDP,left,Thu Aug 15 16:20:20 +0000 2024,,
1818641758374236399,hdpdemirtas,HDP,left,Wed Jul 31 13:35:58 +0000 2024,Usta sanatçı Genco Erkalı yitirmiş olmanın üzüntüsünü yaşıyorum. Ailesinin ve tüm sevenlerinin başı sağ olsun.,"25,9,18"
1818622389485244622,hdpdemirtas,HDP,left,Wed Jul 31 12:19:00 +0000 2024,,
1784923290076610693,hdpdemirtas,HDP,left,Mon Apr 29 12:30:49 +0000 2024,"Bizi burada ağlattınız be zalımlar  Hepinizi yürekten kutluyoruz, yolunuz açık olsun. Rê ya te vekirî be, bajarê evîna min.","25,9,13"
1663876921338351617,hdpdemirtas,HDP,left,Wed May 31 11:55:46 +0000 2023,"Merhabalar. Yarın Artı Gerçekte yayımlanacak röportajımdan iki paragrafı sizlerle paylaşıyorum Ben kendi adıma, halkımıza layık bir politika ortaya koyamadığımız için içtenlikle özür diliyorum. Pratikteki çabalarımla bu eksiklikleri giderme sözü veriyorum. Ayrıca, bana yönelik yapıcı eleştirilere teşekkür ediyorum. Eleştirilerden yararlanmaya çalışacağım. Mücadeleyi cezaevinden her yoldaşım gibi dirençle sürdürürken, aktif politikayı bu aşamada bırakıyorum. Hepinize yoldaşça selam, sevgilerimi gönderiyor, hepinizi hasretle kucaklıyorum. Özgür günlerde görüşebilmek dileğiyle.","25,9,13"
1663491970176622593,hdpdemirtas,HDP,left,Tue May 30 10:26:06 +0000 2023,"Hileli ve sahte bir zaferin sarhoşluğuyla, lüks sarayının balkonundan gırtlağını yırtarcasına iftira, tehdit ve hakaretlerini sürdüren yaşlı kral ve karşısında yalanlardan, hazdan başı dönmüş bir linç güruhu, hep beraber idam diye bağırıyor. Olay, bir zamanların Fransasında geçmiyor. Sene 2023, yer Ankara. Siz benim ceketimi bile asamazsınız diyeceğim ama buna bile değmezsiniz. Sadece şunu söyleyeyim Ben, adını aldığım Kudüs fatihi büyük Kürt Komutan Selahaddin Eyyubinin torunuyum. Günü geldiğinde, hepinize adil davranacağıma söz veriyorum.","9,11,25"
1662898645924978691,hdpdemirtas,HDP,left,Sun May 28 19:08:27 +0000 2023,"Yenilmedik. Yenilmediğimiz için de sakın kimse umutsuz olmasın. Asla teslim olmak yok. Mücadeleye devam, devam, devam... 33","25,9,13"
1662898211328081922,hdpdemirtas,HDP,left,Sun May 28 19:06:43 +0000 2023,"Aslında bir seçim değil, büyük bir operasyon yapıldı. Seçim süreci çok büyük eşitsizlikler, baskılar, inanılmaz yalanlar, iftiralar ve karalamalarla geçti. Bunlara rağmen halk değişimi kesinlikle onayladı ama tüm süreç manipüle edildi. 23","9,22,25"
1662897934499823622,hdpdemirtas,HDP,left,Sun May 28 19:05:37 +0000 2023,"Oy vermek için sandığa giden, çok istese bile gidemeyen, oyları korumak için direnen, emek veren herkese çok teşekkür ediyorum. Devleti ele geçirmiş olan devasa bir operasyon gücüne karşı ilkeli, ahlaklı bir seçim çalışmasıyla bu oy oranına ulaşmak bile mucize sayılır. 13","9,22,25"
1662708888943181828,hdpdemirtas,HDP,left,Sun May 28 06:34:25 +0000 2023,Oy verme hakkınızı kullanın lütfen.,"9,25,22"
1662373767794814977,hdpdemirtas,HDP,left,Sat May 27 08:22:46 +0000 2023,"Yarın dünyanın sonu değil ama demokrasinin de ekonominin de sonu olabilir. Yarın kıyamet günü değil ama son seçim olabilir. Türkiyeye barış ve refah sözü veriyoruz kardeş eli uzatıyoruz. Bu eli havada bırakmayın kardeşlerim. Kılıçdaroğlua oy verin, Türkiye nefes alsın.","9,22,25"
1662091968858685440,hdpdemirtas,HDP,left,Fri May 26 13:43:00 +0000 2023,"Pazar günü eksiksiz sandığa gidelim ve oyumuzu kullanalım. Sandıklar açıldığında da oy sayımını izleyelim, ıslak imzalı tutanağın fotoğrafını çekelim. Hiçbir gerekçeniz yoksa bile hatırım için sandığa gidin lütfen.","22,9,6"
1662004643474317312,hdpdemirtas,HDP,left,Fri May 26 07:56:00 +0000 2023,"Sandıktan değişim çıkmazsa ekonomide ve demokraside felaket olacak. Artık bu işin üçüncü turu da yok! Sayın Kılıçdaroğlunu Cumhurbaşkanı yapalım, Türkiye nefes alsın. Sandığa gidin, 1 nefes için 1 oy verin.","9,25,22"
1660671373096755200,hdpdemirtas,HDP,left,Mon May 22 15:38:03 +0000 2023,"Sen bu saraydan hesap soracak halksın, halk! Ayağa kalk!","13,22,26"
1660264284658495490,hdpdemirtas,HDP,left,Sun May 21 12:40:26 +0000 2023,"Sesimin gittiği her yerden, bizi duyan herkesten ricam","22,9,6"
1659847768595111936,hdpdemirtas,HDP,left,Sat May 20 09:05:21 +0000 2023,"Farkındayız, değil mi? Adam kazanamadı. 2. turda sandığa gidin ve siz kazanın.","22,9,6"
1659553027252994048,hdpdemirtas,HDP,left,Fri May 19 13:34:09 +0000 2023,"Kimse benim suçsuz yere yattığım hapislik üzerinden siyasi şantaj, kirli hesap yapmasın. Halk özgür değilse benim çıkmamın bir önemi yok. Bin ömrüm olsa hepsini halkım için feda ederim. Moralli olun, dik durun, direnin.","9,25,11"
1659503996866838528,hdpdemirtas,HDP,left,Fri May 19 10:19:19 +0000 2023,"Umudumuzu, hayallerimizi, geleceğimizi zorbalığa teslim etmeyeceğiz. Biz bir insanlık hareketiyiz. Biz yenilmezler hareketiyiz. AYAĞA KALK VE DEĞİŞTİR! RABE SER PIYAN Û BIGUHERÎNE!","9,25,22"
1658486697959776256,hdpdemirtas,HDP,left,Tue May 16 14:56:56 +0000 2023,"1- Merhabalar, Yıllardır hileyle nasıl seçim kazanıp ülkeye el koyduklarına dair tahminlerimi ve alınması gereken önlemleri sizlerle paylaşmak istiyorum.","22,9,13"
1658486697959776256,hdpdemirtas,HDP,left,Tue May 16 14:56:56 +0000 2023,"1- Merhabalar, Yıllardır hileyle nasıl seçim kazanıp ülkeye el koyduklarına dair tahminlerimi ve alınması gereken önlemleri sizlerle paylaşmak istiyorum.","22,9,13"
1658206413368205314,hdpdemirtas,HDP,left,Mon May 15 20:23:11 +0000 2023,"Umutsuzluk yok. Çok defa kazandık, yine kazanacağız.","9,22,25"
1657841534165762049,hdpdemirtas,HDP,left,Sun May 14 20:13:17 +0000 2023,"Değerli arkadaşlarım, Elinizde ıslak imzalı tutanak olduğu sürece, er geç gerçek sonuçlara ulaşacağız. O oylar büyük çabalarla sandığa girdi. Gerekirse günlerce uyumadan hukuk mücadelesi yürüteceğiz, oyların çalınmasına asla izin vermeyeceğiz. Ha gayret gençler.","22,9,13"
1657805833504186370,hdpdemirtas,HDP,left,Sun May 14 17:51:25 +0000 2023,"Sonuçların kesinleşmesi günlerce sürse bile sandıkları ve seçim kurullarını asla terk etmeyin. Muhalefet kesinlikle önde ve ilk turda bitti, bitecek. Oylarınıza sahip çıkın, bütün Türkiye kazansın.","9,22,25"
1657775761242071042,hdpdemirtas,HDP,left,Sun May 14 15:51:56 +0000 2023,"Anadolu Ajansı verilerine kesinlikle inanmayın, 2019 seçimlerini hatırlayın. Hatırlayanlar, hatırlamayanlara anlatsın lütfen.","22,9,6"
1657747741961777153,hdpdemirtas,HDP,left,Sun May 14 14:00:35 +0000 2023,Çok uzun zamanların emeğini ve kararlılığını sandığa attınız. Hepinizi tebrik ediyorum. Şimdi oylara sahip çıkma zamanı.,"9,25,22"
1657695155338588160,hdpdemirtas,HDP,left,Sun May 14 10:31:38 +0000 2023,"Ben oyumu kullandım, ya siz?","6,22,9"
1657677856565018624,hdpdemirtas,HDP,left,Sun May 14 09:22:53 +0000 2023,Oyunuzu kullandınız mı?,"6,22,9"
1657676990944538628,hdpdemirtas,HDP,left,Sun May 14 09:19:27 +0000 2023,RT  O vakit Hadi başka şeylerden konuşalım... Demirtaş ile siyaset dışı nefis bir bir röportaj yaptı Se,"22,9,6"
1657615599843827712,hdpdemirtas,HDP,left,Sun May 14 05:15:30 +0000 2023,RT  Haydi oy kullanmaya,"9,22,11"
1657451976005697537,hdpdemirtas,HDP,left,Sat May 13 18:25:19 +0000 2023,"Sandık görevlisi arkadaşlar, Yarın sabah mutlaka 07.00den önce görev yerinizde olmanızı rica ediyorum. Büyük emekle sandığa girecek oylar size emanet. Haydi bismillah.","13,22,9"
1657299137786974209,hdpdemirtas,HDP,left,Sat May 13 08:18:00 +0000 2023,Sonu muhteşem olacak...,"13,26,18"
1657086220868935690,hdpdemirtas,HDP,left,Fri May 12 18:11:56 +0000 2023,RT  BURSA İÇİN EN DOĞRU SEÇİM Stratejik Dayanışma a her evden vereceğiniz 1 OY ile AKP-MHP ittifakından bir,"22,13,26"
1657079048743288833,hdpdemirtas,HDP,left,Fri May 12 17:43:26 +0000 2023,Daha eşit ve özgür bir yaşam için BirlikteDeğiştireceğiz EngellilerİçinYeniBirYaşamMümkün,"22,9,13"
1657067274769924120,hdpdemirtas,HDP,left,Fri May 12 16:56:39 +0000 2023,"Görevin çoğu sizde gençler, umut sizde gençler, Sandığa gidin, değişimi başlatın, oyları koruyun ve ilk turda bitirin bu işi.","13,22,9"
1657066731733385227,hdpdemirtas,HDP,left,Fri May 12 16:54:30 +0000 2023,"Erdoğan-Bahçeli zihniyeti, Cumhuriyet tarihinin en bölücü zihniyetidir. Biz demokrasi etrafında birliği savundukça onlar ayrıştırıyor, kışkırtıyor, düşmanlaştırıyor. Yalanlara inanmayın, ilk turda bitirin bu işi.","9,22,25"
1657066322633555971,hdpdemirtas,HDP,left,Fri May 12 16:52:52 +0000 2023,"İlk kez böyle yan yana geldik, el ele verdik, demokrasimizi hep birlikte kurmak için sandığa gidiyoruz. Bu birlikteliğe saldıranlara bakmayın. Cumhuriyetin ikinci yüzyılının zaferi, bu birliktedir. İlk turda bitirin bu işi.","9,22,25"
1657065550588129280,hdpdemirtas,HDP,left,Fri May 12 16:49:48 +0000 2023,"Erdoğanı destekleseydim hapiste değil, Sarayda Cumhurbaşkanı yardımcısı olurdum ama onurunu yitirmiş bir hırsıza dönüşürdüm. 85 milyon barış içinde, eşitçe, kardeşçe yaşasın diye bu zulme direniyorum, boyun eğmiyorum. Siz de hakikatin yanında olun, ilk turda bitirin bu işi.","25,9,22"
1657064959430230031,hdpdemirtas,HDP,left,Fri May 12 16:47:27 +0000 2023,"Dünyanın gelmiş geçmiş en büyük suç şebekesine karşı seçim kazanmak kolay değildi, siz kazandınız. Zaferinizi, geleceğinizi almalarına asla izin vermeyin, boyun eğmeyin. Sandığa gidin, oylarınıza sahip çıkın ve ilk turda bitirin bu işi.","9,25,22"
1657063931750281216,hdpdemirtas,HDP,left,Fri May 12 16:43:22 +0000 2023,"Seçim üzerinden karanlık planlar hazırlayan birçok güç odağı olabilir, olmasa anormal olur. Onları durdurmanın tek yolu ilk turda açık farkla bitirmek, sandığa sahip çıkmak ve alçakça operasyonlara kararlı şekilde direnmektir. Halktan herkes korkar siz halksınız, korkmayın.","11,14,12"
1656951577960230912,hdpdemirtas,HDP,left,Fri May 12 09:16:55 +0000 2023,"Sakince oyunuzu kullanın, sandıklara sahip çıkın ve değişimin mutlaka gerçekleşeceğine inanın. Siz halksınız, patron sizsiniz. İlk turda bitirin bu işi. 33","22,13,9"
1656951418555604992,hdpdemirtas,HDP,left,Fri May 12 09:16:17 +0000 2023,"Temiz siyaset için, birlikte özgürce yaşam, huzur, refah, barış için sandığa gidin ve İlk turda bitirin bu işi. Seçim sonucu ne olursa olsun, sonucu tanımıyorum diyen ilk kişi, darbecilik suçlamasından kurtulamaz. 23","9,22,25"
1656951292726501376,hdpdemirtas,HDP,left,Fri May 12 09:15:47 +0000 2023,"Muharrem İnceye yönelik sahte video kumpası tam bir rezilliktir, aşağılık bir operasyondur. İradenizin sahte ses veya video kayıtlarıyla yanıltılmasına izin vermeyin. Siyaseti kaset kumpaslarıyla dizayn etme zihniyeti AKP ile geldi, AKP ile gidecek. 13","9,11,12"
1656918995751059456,hdpdemirtas,HDP,left,Fri May 12 07:07:27 +0000 2023,"Sıra sizde, anahtar sizde.","13,9,25"
1656903876329590785,hdpdemirtas,HDP,left,Fri May 12 06:07:22 +0000 2023,"Muğla, ilk defa partimizden bir milletvekilini Meclise göndermeye hazır mı? Değerli adayımız Hasan Yıldırım sizlere emanettir, sevgili kardeşlerim. Muğlaya en içten selamlarımla...","22,13,9"
1656714284208910341,hdpdemirtas,HDP,left,Thu May 11 17:34:00 +0000 2023,Değişimin anahtarı sende.,"22,9,25"
1656691635298656257,hdpdemirtas,HDP,left,Thu May 11 16:04:00 +0000 2023,Anahtar sende genç arkadaşım.,"13,25,18"
1656674521879805952,hdpdemirtas,HDP,left,Thu May 11 14:56:00 +0000 2023,Kadınların eşitliği için anahtar sende.,"22,9,13"
1656658092212510724,hdpdemirtas,HDP,left,Thu May 11 13:50:43 +0000 2023,"Halkın iradesini ve emanetini korumak için, mutlaka sandıklarda görev alın. Oy hırsızlarına izin vermeyelim, ilk turda bitirelim. HAYDİ GENÇLER! Görev sizde.","9,25,22"
1656617519757623296,hdpdemirtas,HDP,left,Thu May 11 11:09:29 +0000 2023,Unutmadık.,"22,9,25"
1656616137847881730,hdpdemirtas,HDP,left,Thu May 11 11:04:00 +0000 2023,"1 oy Yeşil Sola, 1 oy Kılıçdaroğluna.","22,9,26"
1656577885275140096,hdpdemirtas,HDP,left,Thu May 11 08:32:00 +0000 2023,Anahtar sende. Aç artık tüm kapıları!,"13,26,25"
1656538546654593024,hdpdemirtas,HDP,left,Thu May 11 05:55:41 +0000 2023,Size güveniyorum.,"22,13,9"
1656356929239937025,hdpdemirtas,HDP,left,Wed May 10 17:54:00 +0000 2023,Anahtar sende.,"13,26,22"
1656336293519917057,hdpdemirtas,HDP,left,Wed May 10 16:32:00 +0000 2023,Aydın halkına selamlarımı gönderiyorum. Yeşil Sol Partiden ilk defa bir milletvekilini meclise göndereceğinize yürekten inanıyorum. Değerli adayımız Ebru Günay size emanettir.,"13,22,25"
1656326227022729216,hdpdemirtas,HDP,left,Wed May 10 15:52:00 +0000 2023,,
1656306598254612482,hdpdemirtas,HDP,left,Wed May 10 14:34:00 +0000 2023,,
1656282438476214273,hdpdemirtas,HDP,left,Wed May 10 12:58:00 +0000 2023,"Yeşil Sol Parti, Alevi hareketinin ve Alevilerin temsilcisidir. Bu temsiliyetin adaylarından biri de Pir Sultan Abdul Kültür Derneği önceki dönem Genel Başkanı Gani Kaplandır. Alevi canlarımızı, bu temsiliyete ve iradeye sahip çıkmaya çağırıyorum.","22,9,13"
1656272312562331650,hdpdemirtas,HDP,left,Wed May 10 12:17:46 +0000 2023,,
1655967737666056192,hdpdemirtas,HDP,left,Tue May 09 16:07:29 +0000 2023,"RT  Ben de cezaevinde oyumu böyle kullanacağım, ya sen?","6,22,9"
1655896867463462913,hdpdemirtas,HDP,left,Tue May 09 11:25:52 +0000 2023,Çok naziksin bi tanesi ama fikrim değişmedi.,"9,11,22"
1655832707996217345,hdpdemirtas,HDP,left,Tue May 09 07:10:56 +0000 2023,"Ben de cezaevinde oyumu böyle kullanacağım, ya sen?","6,22,26"
1655637389480452102,hdpdemirtas,HDP,left,Mon May 08 18:14:48 +0000 2023,"2018 seçimlerindeki TRT konuşmam halen geçerli. Özellikle videonun sonunda söylediğimi bugün başarabiliriz, değil mi?","6,22,9"
1655627094506844169,hdpdemirtas,HDP,left,Mon May 08 17:33:54 +0000 2023,"Deprem 11 şehri yıktı, zarar 100 milyar dolar. Bunların çaldığı para bilinen 500 milyar dolar! Hırsızlığın boyutunu düşünebiliyor musun? 1 oyla her şeyi değiştirebilirsin.","6,9,22"
1655618036366290946,hdpdemirtas,HDP,left,Mon May 08 16:57:54 +0000 2023,Kararsız kalma. Oyunu kazanmayacak adaya da verme. İlk turda bitir bu karanlığı.,"9,22,25"
1655608722868117504,hdpdemirtas,HDP,left,Mon May 08 16:20:53 +0000 2023,"Tek bir ihaleden 1 milyar dolar cebe indiren adam din, iman, ahlak pazarlıyor. Vatan, millet, devlet diyerek gözünüze perde çekmek istiyor. Bu rezalete son vermek için 1 oy yeter. Oyunu değişim için kullan.","22,9,25"
1655572259166203908,hdpdemirtas,HDP,left,Mon May 08 13:56:00 +0000 2023,,
1655528926767202307,hdpdemirtas,HDP,left,Mon May 08 11:03:49 +0000 2023,,
1655492137549541378,hdpdemirtas,HDP,left,Mon May 08 08:37:37 +0000 2023,"Yeşil Sol Parti, Alevi Hareketinin ve Alevilerin temsilcisidir. Bu temsiliyetin adaylarından biri de Garip Dede Cemevi Başkanı Celal Fırat Dededir. Alevi canlarımızı, bu temsiliyete ve iradeye sahip çıkmaya çağırıyorum. Oylar Yeşil Sol Partiye!","9,13,22"
1655468338338734081,hdpdemirtas,HDP,left,Mon May 08 07:03:03 +0000 2023,,
1655303739723456513,hdpdemirtas,HDP,left,Sun May 07 20:09:00 +0000 2023,"Haftaya bu saatlerde sonuçlar açıklanmış olacak. Büyük demokrasi zaferi için, 85 milyonun hep birlikte kazanması için bu hafta 724 çalışalım, sandıklarda görev alalım. İlk turda bitirelim bu işi.","13,22,9"
1655291805653450755,hdpdemirtas,HDP,left,Sun May 07 19:21:34 +0000 2023,"81 ildeki Yeşil Sol Parti seçmenlerimize çağrımdır Bulunduğunuz yerde milletvekili çıkarıp çıkaramadığımıza bakmadan, her yerde mutlaka oylarınızı partimize verin. Tek bir oyumuz bile başka yere gitmemelidir.","22,9,25"
1655283858584268800,hdpdemirtas,HDP,left,Sun May 07 18:50:00 +0000 2023,"Bazı adaylar, ikinci turda koltuk pazarlığı yapabilmek için milyonlarca insanın umutlarıyla oynuyor. Bu ucuz hesaplara alet olmayın, ilk turda bu işi bitirin. Değişim başlasın.","22,13,9"
1655275765477384192,hdpdemirtas,HDP,left,Sun May 07 18:17:50 +0000 2023,"Erdoğan ve Bahçeli kin, nefret, yalan, hakaret ve kışkırtmayla ülkeyi barut fıçısına çevirdi. Siz lütfen sakin olun, öfkenizi sandığa saklayın. Oyunuzu değişim için kullanın ve ilk turda bitirin bu işi.","11,9,25"
1655270707431895040,hdpdemirtas,HDP,left,Sun May 07 17:57:44 +0000 2023,"RT  Rehin tutulan sevgili Bursa mitingine mesaj gönderdi. Bu çağrı size, bize, değişim isteyen, baskıdan buna","25,9,22"
1655221195531485184,hdpdemirtas,HDP,left,Sun May 07 14:41:00 +0000 2023,,
1655188731865845760,hdpdemirtas,HDP,left,Sun May 07 12:32:00 +0000 2023,,
1655165044957560832,hdpdemirtas,HDP,left,Sun May 07 10:57:52 +0000 2023,,
1654894737671823360,hdpdemirtas,HDP,left,Sat May 06 17:03:46 +0000 2023,"7 bölgeden, 7 iklimden 85 milyon yurttaşım, kardeşim, bu ülke hepimizin. Birlikte çalışıp, hakça paylaşıp, özgürce bir arada yaşayacağız. Kinin, öfkenin değil sevmenin, sarılmanın zamanıdır. Büyük ve güçlü Türkiyeyi adaletle, eşitlikle inşa etmenin zamanıdır.","25,9,13"
1654894656851701760,hdpdemirtas,HDP,left,Sat May 06 17:03:27 +0000 2023,"AK Partili, MHPli, bütün diğer partilerden seçmen kardeşlerim, değişimle birlikte hep beraber kazanacağız, daha fazla kaynaşacağız. Korkuların zamanı değil, birbirimize güvenmenin zamanıdır. Büyük ve güçlü Türkiyeyi demokrasiyle inşa etmenin zamanıdır.","25,9,14"
1654894442879283203,hdpdemirtas,HDP,left,Sat May 06 17:02:36 +0000 2023,"Demokrasi, adalet, huzur, refah, barış varsa Türkiye büyük ve güçlüdür. Türk-Kürt, Alevi-Sünni el ele vermişse, Edirne-Hakkari gönülden sarılmışsa Türkiye büyük ve güçlüdür. Kavga zamanı değil, kardeşlik zamanıdır. Değişime destek ver kardeşim, artık değişim zamanıdır.","13,25,9"
1654885231965478913,hdpdemirtas,HDP,left,Sat May 06 16:26:00 +0000 2023,,
1654873603064594434,hdpdemirtas,HDP,left,Sat May 06 15:39:47 +0000 2023,"Merhaba gençler, nasılsınız? Nasıl oy kullanılacağını, tüm detaylarıyla ve örnek pusulaları göstererek, özellikle ileri yaştaki yakınlarınıza mutlaka anlatın. Çok önemlidir. Lütfen herkesin zaten bildiğini düşünmeyin.","6,22,26"
1654863085906042881,hdpdemirtas,HDP,left,Sat May 06 14:58:00 +0000 2023,,
1654857046280511488,hdpdemirtas,HDP,left,Sat May 06 14:34:00 +0000 2023,,
1654847231529308161,hdpdemirtas,HDP,left,Sat May 06 13:55:00 +0000 2023,,
1654834556191531012,hdpdemirtas,HDP,left,Sat May 06 13:04:38 +0000 2023,,
1654817284148416512,hdpdemirtas,HDP,left,Sat May 06 11:56:00 +0000 2023,,
1654787588350423041,hdpdemirtas,HDP,left,Sat May 06 09:58:00 +0000 2023,"Merhaba Antalya. 14 Mayısta müjdeli haberi vermeye, Antalyadan Meclise iki milletvekili göndermeye hazır mısınız? O halde değerli adayımız Canan Çalağan size emanettir. Size güveniyorum! YeşilSolParti","13,22,26"
1654781045726908418,hdpdemirtas,HDP,left,Sat May 06 09:32:00 +0000 2023,"Balıkesiri, yeni dönemde Yeşil Sol Parti ile Mecliste temsil etmeye kararlıyız, değil mi? Değerli Şevin Coşkunu, 14 Mayısta desteğinizle Meclise göndermenizi bekliyoruz. YeşilSolParti","13,22,9"
1654773999321370625,hdpdemirtas,HDP,left,Sat May 06 09:04:00 +0000 2023,"Ankara 2. bölgedeki adayımız İhsan Seylanı Meclise göndermeye hazır mıyız? Değerli adayımız Ankaraya emanettir, güzel haberinizi bekliyoruz. YeşilSolParti","13,26,25"
1654765442823606274,hdpdemirtas,HDP,left,Sat May 06 08:30:00 +0000 2023,Tekirdağ halkına selamlarımı gönderiyorum. Yeşil Sol Partiden bir milletvekilini Meclise göndereceğinize yürekten inanıyorum. Değerli adayımız Muazzez Orhan size emanettir. YeşilSolParti,"13,22,25"
1654759309769691136,hdpdemirtas,HDP,left,Sat May 06 08:05:38 +0000 2023,"Konya, partimizden ilk defa bir milletvekilini Meclise göndermeye hazır mı? Değerli adayımız Mulla Şimşek sizlere emanettir, sevgili kardeşlerim. Konya halkımıza en içten selamlarımla... YeşilSolParti","13,22,9"
1654522418038284288,hdpdemirtas,HDP,left,Fri May 05 16:24:18 +0000 2023,"Merhaba değerli arkadaşım. AnahtarSende, kullan, DevranDönsün.","13,25,9"
1654469744152711173,hdpdemirtas,HDP,left,Fri May 05 12:55:00 +0000 2023,"Seçimin iki turu arasında dünya 14 kez dönecek. Risk almayın gençler. İlk turda bitirelim, devran bir defa dönsün. 1 oy Yeşil Sol Partiye 1 oy Kılıçdaroğluna","9,25,22"
1654431852914941952,hdpdemirtas,HDP,left,Fri May 05 10:24:26 +0000 2023,,
1654425967216021506,hdpdemirtas,HDP,left,Fri May 05 10:01:02 +0000 2023,En en kısa video,"13,22,26"
1654167537125294098,hdpdemirtas,HDP,left,Thu May 04 16:54:08 +0000 2023,"Sandık başlarında sandık ve oy güvenliğini de siyasi parti temsilcileri sağlar. Oy verdiğiniz sandıkta sayım işlemi başladığında, belli bir göz mesafesinden sayımın tamamını izleme ve itiraz etme hakkınız vardır.","22,9,6"
