ID,Author,party,political_side,Date,cleaned_text,top3_emotion_ids
1896499911811834209,E_SemihYalcin,MHP,right,Mon Mar 03 09:56:28 +0000 2025,"RT  Yaraların kapanacağı, terörün yok olacağı önemli bir süreç başlamıştır. Elli yıllık bu açmazı çözüme ulaştıran ve gele","22,9,26"
1895932498657554488,E_SemihYalcin,MHP,right,Sat Mar 01 20:21:47 +0000 2025,RT  Genel Başkanımız Sayın Devlet BAHÇELİ  Milliyetçi Hareket Partisi terörsüz Türkiye amacına samimi katkı,"22,13,26"
1895913376376897725,E_SemihYalcin,MHP,right,Sat Mar 01 19:05:47 +0000 2025,"RT  MHP Lideri Devlet Bahçeli Siyasi çalkantıların, silahlı çatışmaların, sistemik çatlakların ve sivrilen diğer pek çok ça","25,9,11"
1895913188493049884,E_SemihYalcin,MHP,right,Sat Mar 01 19:05:03 +0000 2025,"RT  MHP Lideri Devlet Bahçeli Ahlaki, manevi ve hukuki krizlerin yükselen çıtasına eşzamanlı olarak yaygınlaşan jeopolitik","9,22,25"
1895375955956514855,E_SemihYalcin,MHP,right,Fri Feb 28 07:30:16 +0000 2025,RT  Türkiye için hayırlı olsun.,"13,26,18"
1895375286067437592,E_SemihYalcin,MHP,right,Fri Feb 28 07:27:37 +0000 2025,RT  Allahın rahmeti ve bereketi üzerinize olsun. HayırlıCumalar,"13,18,26"
1895185440258564224,E_SemihYalcin,MHP,right,Thu Feb 27 18:53:14 +0000 2025,"RT  Devlet yapar, herkes uyar, terör biter!..","9,25,11"
1895185418250850512,E_SemihYalcin,MHP,right,Thu Feb 27 18:53:09 +0000 2025,RT  Türkiye için hayırlı olsun.,"13,26,18"
1895185242786508936,E_SemihYalcin,MHP,right,Thu Feb 27 18:52:27 +0000 2025,RT,"22,26,9"
1895095011701674054,E_SemihYalcin,MHP,right,Thu Feb 27 12:53:54 +0000 2025,"RT  MHP Genel Başkan Yardımcısı İzzet Ulvi Yönter  Sayın Genel Başkanımla az evvel telefonla görüştüm, talimatlarını aldım","22,26,13"
1894408079199850827,E_SemihYalcin,MHP,right,Tue Feb 25 15:24:17 +0000 2025,RT  Aziz şehidimize Allahtan rahmetler niyaz ediyorum. Başımız sağ olsun,"13,26,18"
1894356471397163292,E_SemihYalcin,MHP,right,Tue Feb 25 11:59:12 +0000 2025,"RT  MHP Genel Başkan Yardımcısı Semih Yalçın Tabiri caizse TÜSİAD yılana ağı veren, hırsıza yol belleten pozisyonunu anide","9,25,11"
1893565411733500194,E_SemihYalcin,MHP,right,Sun Feb 23 07:35:49 +0000 2025,"RT  Milliyetçi Hareket Partisi Lideri Devlet Bahçeli, AK Parti 8inci Olağan Büyük Kongresine, milli birlik ve kardeşliği sim","13,26,18"
1893565372835463337,E_SemihYalcin,MHP,right,Sun Feb 23 07:35:40 +0000 2025,RT,"22,26,9"
1892978822359785788,E_SemihYalcin,MHP,right,Fri Feb 21 16:44:55 +0000 2025,RT  MİLLİ DAYANIŞMAMIZDA ASKIDA 9 GÜLEK BUĞDAY,"13,26,22"
1892133790585151767,E_SemihYalcin,MHP,right,Wed Feb 19 08:47:04 +0000 2025,RT  TBMM Başkanvekili  Aziz Türk milletinin son yıllarında bu ülke için umut ışığı olan en kıymetli evlatlarında,"13,18,26"
1891150083334312176,E_SemihYalcin,MHP,right,Sun Feb 16 15:38:10 +0000 2025,RT  Genel Başkanımız Sayın Devlet BAHÇELİ  TÜSİADın vesayetçi sancıları tekrar nüksetmiştir,"9,22,25"
1891123252497392025,E_SemihYalcin,MHP,right,Sun Feb 16 13:51:33 +0000 2025,RT  MHP Lideri Devlet Bahçeli TÜSİADın iç ve dış çıkar gruplarına sözcülük yaparak Türk milletin seçim ve tercihleri etra,"22,26,13"
1890876906725134639,E_SemihYalcin,MHP,right,Sat Feb 15 21:32:40 +0000 2025,RT  MHP Genel Merkezinde Cengiz Aytmatov Enstitüsü törenle açıldı CengizAytmatovEnstitüsü http,"13,22,9"
1890760388578349306,E_SemihYalcin,MHP,right,Sat Feb 15 13:49:39 +0000 2025,RT  MHP Lideri Devlet Bahçeliden Sanatçı Kâhtalı Mıçeye Başsağlığı Mesajı,"13,26,22"
1890401733378974135,E_SemihYalcin,MHP,right,Fri Feb 14 14:04:29 +0000 2025,,
1890341071520923904,E_SemihYalcin,MHP,right,Fri Feb 14 10:03:26 +0000 2025,RT  MHP Lideri Devlet Bahçeli taburcu oldu,"9,25,11"
1890024856105926679,E_SemihYalcin,MHP,right,Thu Feb 13 13:06:55 +0000 2025,"RT  İnsanlık kalıcı barış ve huzura hayli susamış, hakikat ve hakkaniyet çağrıları daha da şiddetlenmiştir. İnsanlığın bi","25,9,11"
1890014749141975078,E_SemihYalcin,MHP,right,Thu Feb 13 12:26:45 +0000 2025,"RT  Genel Başkanımız Sayın Devlet BAHÇELİ  Aziz milletimizin, Türk-İslam aleminin Berat Gecesini tebrik edi","13,26,18"
1889969383902171477,E_SemihYalcin,MHP,right,Thu Feb 13 09:26:29 +0000 2025,RT  BERAT KANDİLİMİZ MÜBAREK OLSUN,"13,26,22"
1889969025461228001,E_SemihYalcin,MHP,right,Thu Feb 13 09:25:04 +0000 2025,RT  Şehidimiz var Türkiye! Piyade Uzman Çavuş Osman Oktay  Yüce Türk Milleti başın sağ olsun.,"13,26,22"
1889968939469570462,E_SemihYalcin,MHP,right,Thu Feb 13 09:24:43 +0000 2025,"RT  Liderimiz Sayın Devlet Bahçeli Bey istiklâl mücadelemizin sancaktarı, istikbâl yürüyüşümüzün mihmandarı, Türkiye Yüzyılın","13,22,26"
1889412531048886637,E_SemihYalcin,MHP,right,Tue Feb 11 20:33:45 +0000 2025,RT  YolunYolumuzdur,"6,22,26"
1889335737440411822,E_SemihYalcin,MHP,right,Tue Feb 11 15:28:36 +0000 2025,RT  MHP Genel Başkan Yardımcısı Yaşar Yıldırımdan MYPli Remzi Çayıra tarihi ayar! Sen kurt değilsin. Sen hırsızlık yapan,"9,25,11"
1888584377417785719,E_SemihYalcin,MHP,right,Sun Feb 09 13:42:58 +0000 2025,RT  Genel Başkanımız Sayın Devlet BAHÇELİ  Milliyetçi Hareket Partisi ülkesi ve milleti için her zorluğu göz,"25,9,11"
1888561797667405876,E_SemihYalcin,MHP,right,Sun Feb 09 12:13:15 +0000 2025,"RT  MHP Lideri Devlet Bahçeli Yurdumuzun en ücra köşesinde bile Evinin, dükkânının, işyerin duvarında üç hilali şerefle","22,9,26"
1888561684299534392,E_SemihYalcin,MHP,right,Sun Feb 09 12:12:47 +0000 2025,RT  Türk siyasetinin yarım asrına damga vuran Milliyetçi Hareket Partisi 56 yaşında!,"13,26,22"
1888511982212427832,E_SemihYalcin,MHP,right,Sun Feb 09 08:55:18 +0000 2025,,
1888210437403001308,E_SemihYalcin,MHP,right,Sat Feb 08 12:57:04 +0000 2025,RT  MHP Genel Başkan Yardımcısı ve İstanbul Milletvekilimiz Prof. Dr. E. Semih Yalçın  CHP iyi yönetilemediği,"9,25,22"
1888199967493300733,E_SemihYalcin,MHP,right,Sat Feb 08 12:15:27 +0000 2025,"RT  MHP Genel Başkan Yardımcısı Semih Yalçın CHP, önce batık belediyelerinin SGKya olan milyarlarca liralık borcunu ödemel","9,25,22"
1887752251646644345,E_SemihYalcin,MHP,right,Fri Feb 07 06:36:24 +0000 2025,RT  MHP Lideri Devlet Bahçeli Deprem Hayatın İhmal Edemeyeceğimiz Bir Parçasıdır,"9,25,22"
1887752236941336830,E_SemihYalcin,MHP,right,Fri Feb 07 06:36:20 +0000 2025,RT  MHP Lideri Devlet Bahçeli Son iki yıl içinde geceli gündüzlü muhteşem bir mücadele örneği sergileyen Sayın Cumhurbaşkan,"13,26,22"
1887220728316964945,E_SemihYalcin,MHP,right,Wed Feb 05 19:24:19 +0000 2025,"Partimizin bu hafta yapılması beklenen grup toplantısı, Genel Başkanımız Sayın Devlet Bahçelinin yakalandığı öksürük rahatsızlığının devam etmesi sebebiyle iptal edilmiştir. Hâl böyleyken bazı müzmin çevrelerce Sayın Genel Başkanımızın rahatsızlığına dair kamuoyunda asılsız dedikodular dolaştırılmaya başlanmış, maksatlı ve kötü niyetli spekülasyonlar üretilmeye teşebbüs edilmiştir. Alınan sağlık tedbirleri ve sürdürülen tedaviye rağmen Sayın Genel Başkanımızın öksürüğünün geçmemesi üzerine hekimlerimiz, daha ileri tetkikler yapılması tavsiyesinde bulunmuşlardır. Söz konusu rahatsızlığın kalıcı tedavisine yönelik çok yönlü tıbbi test ve değerlendirmeler sürmektedir. Sayın Genel Başkanımızın sağlığı yerindedir. Kamuoyuna saygıyla duyurulur.","9,25,11"
1886708650569285643,E_SemihYalcin,MHP,right,Tue Feb 04 09:29:30 +0000 2025,RT,"22,26,9"
1886693525615526374,E_SemihYalcin,MHP,right,Tue Feb 04 08:29:24 +0000 2025,"RT  Türk futboluna büyük hizmetleri bulunan, hem futbolculuğuyla hem teknik direktörlüğüyle hem de spor yazarlığıyla hak e","13,22,26"
1886118005467169201,E_SemihYalcin,MHP,right,Sun Feb 02 18:22:29 +0000 2025,"RT  Liderimiz Sayın Devlet BAHÇELİ  Gazi Mustafa Kemal Atatürk, Türkiye Cumhuriyetinin banisi, Milli Müca","13,26,22"
1886117141989957741,E_SemihYalcin,MHP,right,Sun Feb 02 18:19:03 +0000 2025,"RT  ŞİDDETSİZ VE HUZURLU TÜRKİYE MHP Lideri Devlet Bahçelinin talimatları ile MHP AR-GE birimi, toplumsal şiddetin önüne g","25,9,11"
1886112947795099677,E_SemihYalcin,MHP,right,Sun Feb 02 18:02:23 +0000 2025,"RT  MHPDE EĞİTİM PROGRAMI MHP Lideri Devlet Bahçelinin, talimatıyla il başkanları, ilçe başkanları ve il yönetim kurulu üye","13,18,26"
1886064176302350839,E_SemihYalcin,MHP,right,Sun Feb 02 14:48:35 +0000 2025,"RT  Kıymetli Büyüğümüz Gen.Bşk.Yrd.mız Sn.E.Semih Yalçın Başkanımızı TBMM idare Amirimiz Milletvekilimiz Sn.,İlçe B","13,26,18"
1885742838983344344,E_SemihYalcin,MHP,right,Sat Feb 01 17:31:42 +0000 2025,RT  MHP Lideri Bahçeliden TSKdan Ayırma Cezası Alan 5 Teğmen ve 3 Disiplin Amiri hakkında Doğru ve isabetli bir karar http,"9,22,25"
1885742809673560131,E_SemihYalcin,MHP,right,Sat Feb 01 17:31:35 +0000 2025,"RT  Genel Başkanımız Sayın Devlet BAHÇELİ  Gazi Mustafa Kemal Atatürk, Türkiye Cumhuriyetinin banisi, Milli","13,26,22"
1884162490814071185,E_SemihYalcin,MHP,right,Tue Jan 28 08:51:58 +0000 2025,"Devlet BAHÇELİ Şanı, şerefi, tarihi ve vicdanı çok büyük olan Türk milleti kaçınılmaz son vuku bulmadan ülkemize her türlü kötülüğü yapmış ve yapmak amacıyla pusuda bekleyen terör örgütüne ve bütün teröristlere bir kapı açmış bulunmaktadır. Geliniz, silahlarınızı öldürülmeden önce siz kendi iradenizle bırakınız. Pişman olduğunuzu, bu mücadelenin asla sonuç vermeyeceğini açıklayınız. Binlerce insanımıza yaşattığınız acılardan duyduğunuz pişmanlığı duyurunuz. Küresel güçlerin hizmetinde bölgesel aktörler olmaya bir son veriniz. Aziz milletimizin sizler için reva göreceği akıbete teslim olunuz. Son olarak diyeceğim odur ki, DEM heyeti ile İmralı arasındaki görüşmelerin terörsüz Türkiyeye önşartsız destek olması ve beklenen çağrının bir an evvel açıklanması samimi dileğimdir. Ne Mutlu Türküm Diyene. Ne mutlu terörsüz Türkiyenin gün doğumuna.","25,9,11"
1884161905515765771,E_SemihYalcin,MHP,right,Tue Jan 28 08:49:38 +0000 2025,"Devlet BAHÇELİ Türkiye sahipsiz değildir. Türk ile Kürt, Alevi ile Sünni aynı kökün dalları, aynı milletin evlatları olarak birdir, beraberdir ve kardeştir. Cumhurbaşkanlığı Hükümet Sistemi yaşayacak ve yaşatılacaktır. Terörsüz Türkiyenin huzur ve güven dolu mesajının maşeri vicdanda karşılığını bularak gerçeğe döneceği günlere az kalmıştır.","22,9,25"
1884161673532960990,E_SemihYalcin,MHP,right,Tue Jan 28 08:48:43 +0000 2025,"Devlet BAHÇELİ Kuyruk acısının ve kulis sancılarının pençesinde ne yapacağını, ne isteyeceğini bilemez bir halde bir uçtan diğerine sürüklenen CHPnin 12 Eylülde yarım kalan hesaplaşmaya dönük bir özlemi varsa, kınında beklemekten yorulmuş kılıç gibi burada olduğumuzu hatırlatıyor ve haykırıyoruz. Seçim beklentisi hayali bir beklentidir ve boşa kürek çekmektir. Çağdaş demokrasinin hiçbir kural ve ilkesiyle yolu kesişmeyen CHP ve yedeklerinin Türkiyenin siyasi istikrarını bozma teşebbüsü ters tepmeye mahkumdur.","9,22,25"
1884160869422039232,E_SemihYalcin,MHP,right,Tue Jan 28 08:45:31 +0000 2025,"Devlet BAHÇELİ Ülkemizi ayrıştırmanın ve ayrımcılığı tırmandırmanın arzusunda olan sahte demokratları takip ediyoruz. Boykot moykot ezberlerinden sonra, sokağa çıkma çağrılarının, sivil direniş kışkırtmalarının ya darbeye ya da isyana davet olduğunun farkındayız. 15 Temmuzdan ders almayanlara sesleniyorum, haydi yüreğiniz yetiyorsa çıkın sokağa da görelim? Ateşle oynama merakınız nüksettiyse deneyin de boyunuzun ölçüsünü alalım.","22,9,26"
1884160501346660782,E_SemihYalcin,MHP,right,Tue Jan 28 08:44:04 +0000 2025,"Devlet BAHÇELİ Emperyalizmin taşeronu olan bölücü terör örgütünün tehdit olmaktan çıkarılması Misak-ı Millinin Türk milletine yüklediği sorumluluktur. Misaktan geri dönüş yoktur. Milletten taviz yoktur. Milliyetimize toz konduracak bir müptezel olsa bile omurgası kırılacaktır. Türk ve Kürt kardeşliğine Misak-ı Millinin namusu teslim edilmiştir. Bugün değilse yarın, yarın değilse gelecekte, velhasıl Türk ve Türkiye Yüzyılının kutlu bir döneminde ruhumuzu daraltan, adımlarımızı kısaltan, nefesimizi yarım bırakan bugünkü sınırlarımızın kaynama ve buluşma noktası esneye esneye Misak-ı Millinin son hudut çizgisiyle and olsun kucaklaşacaktır. Vuslatımız yakındır. Devir Türk Devridir. Yüzyıl barış ve birlik içinde yaşanacak Türkiye Yüzyılıdır.","9,25,22"
1884160191454928938,E_SemihYalcin,MHP,right,Tue Jan 28 08:42:50 +0000 2025,"Devlet BAHÇELİ Misak-ı Milli Mülkü Millettir. Millet ise sonuna kadar, sonsuza kadar Türktür. Son Osmanlı Mebusan Meclisinin hürmet ve rahmetle andığımız mebusları Türk milletinin meşru ve son direniş hattının hukuki belgesi olan Misak-ı Milliyi kabul ederek bizlere hem miras hem de emanet olarak tevdi etmişlerdir. Allah hepsinden razı olsun diyorum. Onların kaldırdığı sancak yere inmeyecektir. Misak-ı Milli silinmeyecek ufuk çizgimiz, sönmeyecek meşalemizdir. Asırlara sari savunmamızın ve var oluş mücadelemizi kilit taşıdır.","13,26,22"
1884159904023208098,E_SemihYalcin,MHP,right,Tue Jan 28 08:41:41 +0000 2025,"Devlet BAHÇELİ Aslında Grand Kartal Otel yangını bir facianın daha fazlası, tamı tamamına bir cinayettir. Milliyetçi Hareket Partisi ve Cumhur İttifakı cinayette parmak izi olanlara bedel ödetecek kudret ve muktedirliktedir. Kan donduran ifadeleri medyaya kadar yansıyan pişkin otel sahibinin suçu ve sorumluluğu alenen sabitken, Eksikliklerin tespitinden 17 gün sonra oteldeki restorana uygunluk belgesi veren, müşahede edilen eksikliklerle ilgili hukuki ihbar görevinden kaçınan Bolu Belediyesinin yangını siyasi karambole getirme arayışını, Bahse konu belediyenin siyasi sorumlusu olan şahsın günbegün polemik çarkı döndürüp orayı burayı hedef alarak çamur atmasını, İlgili Bakanlığın hiçbir şey olmamış gibi hareket ederek özeleştiriden imtina etmesini, Valiliğin ve İl Özel İdaresinin sorumluluk alanından ısrarla uzak duruşunu isabetli ve doğru bulmadığımızı huzurlarınızda açıklamak mecburiyetindeyim. İnsan hayatımız ucuz olmamalıdır.","9,22,25"
1884159267525074980,E_SemihYalcin,MHP,right,Tue Jan 28 08:39:10 +0000 2025,"Devlet BAHÇELİ Bolu Kartalkayada bulunan ahşap yapılı bir otelde çıkan yangın 78 kardeşimizi, 78 masum insanımızı, 78 suçsuz günahsız vatandaşımızı hem yakarak hem de zehirli dumanla boğarak hayattan kopardı. Evvelemirde güle oynaya tatile gidip de sıralı tabutlarla evlerine dönen merhum vatandaşlarımıza okul sıraları boş kalan, karneleri yetim bırakılan çocuklarımıza ve küçücük yavrularımıza Cenab-ı Allahtan gufran ve rahmet niyaz ediyorum. Tekraren başımız sağ olsun diyorum. Bu faciadan yaralı kurtulanlara ve halen tedavi altında tutulanlara geçmiş olsun temennilerimle birlikte şifalar diliyorum.","25,9,11"
1883931874302812209,E_SemihYalcin,MHP,right,Mon Jan 27 17:35:35 +0000 2025,RT  MHP Lideri Bahçeliden İmamoğlu açıklaması,"22,26,13"
1883511816694944178,E_SemihYalcin,MHP,right,Sun Jan 26 13:46:25 +0000 2025,RT  MHP Lideri Devlet Bahçeliden Miraç Kandili mesajı MHP DevletBahçeli miraçkandili https,"25,9,11"
1883420477936504958,E_SemihYalcin,MHP,right,Sun Jan 26 07:43:28 +0000 2025,RT  MİRAÇ KANDİLİMİZ MÜBAREK OLSUN,"13,26,22"
1882765953144181010,E_SemihYalcin,MHP,right,Fri Jan 24 12:22:37 +0000 2025,"RT  Pençe-Kaplan Operasyonu bölgesinde şehit olan İstihkam Astsubay Üstçavuş Ufuk AKINCIya Allahtan rahmet, yakınlarına ve azi","25,9,11"
1882068559612067855,E_SemihYalcin,MHP,right,Wed Jan 22 14:11:26 +0000 2025,"Dava arkadaşım, geçmiş dönem Mersin Mezitli MHP İlçe Başkanımız, Selahattin Kurtoğlu vefat etmiştir. Kendisine Allahtan rahmet diliyoruz. Ailesinin, yakınlarının ve camiamızın başı sağ olsun.","25,9,11"
1882067853681287562,E_SemihYalcin,MHP,right,Wed Jan 22 14:08:38 +0000 2025,"Dava arkadaşım, geçmiş dönem Muğla Fethiye MHP İlçe Başkanımız, Fethiye Belediyesi MHP Meclis Üyemiz Cengiz Çay tedavi gördüğü hastanede hakkın rahmetine kavuşmuştur. Kendisine Allahtan rahmet diliyoruz. Ailesinin, yakınlarının ve camiamızın başı sağ olsun.","25,18,9"
1881679239226990723,E_SemihYalcin,MHP,right,Tue Jan 21 12:24:25 +0000 2025,RT,"22,26,9"
1881658486028943453,E_SemihYalcin,MHP,right,Tue Jan 21 11:01:57 +0000 2025,RT  Bolu Kartalkaya Kayak Merkezinde bulunan ahşap yapılı bir otelde sabaha karşı çıkan yangın milletimizi ve yöre insanı,"13,22,26"
1880972357311070499,E_SemihYalcin,MHP,right,Sun Jan 19 13:35:31 +0000 2025,"Kastamonu eski il başkanımız Dursun Ergin hakkın rahmetine kavuşmuştur. Kendisine Allahtan rahmet diliyoruz. Ailesinin, yakınlarının ve camiamızın başı sağ olsun.","13,25,18"
1945466026394808714,eczozgurozel,CHP,left,Wed Jul 16 12:50:20 +0000 2025,Silivride Cumhurbaşkanı Adayımız Ekrem İmamoğlunu ziyaretimizin ardından açıklama yapıyorum.,"13,26,22"
1945167315609260484,eczozgurozel,CHP,left,Tue Jul 15 17:03:22 +0000 2025,"Artık bu ülkeyi uçurumdan aşağıya yuvarlamaya, karanlığa boğmaya kimsenin hakkı yok. Sandıktan kaçamazsın! Yarın Kartaldayız!  16 Temmuz Çarşamba  20.30 Kartal Meydanı, Atatürk Anıtı","9,25,11"
1945117135279202658,eczozgurozel,CHP,left,Tue Jul 15 13:43:58 +0000 2025,"15 Temmuz, nasıl halkın iradesine yapılan bir darbeyse 19 Mart da ondan farksızdır. Şu anda bir darbe sürecindeyiz. Erdoğan rakibine darbe yaptı, onu hapiste tutuyor. Biz de bu darbeye karşı direndik, direniyoruz, direneceğiz!","9,22,25"
1945020951500100006,eczozgurozel,CHP,left,Tue Jul 15 07:21:46 +0000 2025,HaberTürk TVde gazetecilerin sorularını yanıtlıyorum.,"26,22,6"
1944825781043003702,eczozgurozel,CHP,left,Mon Jul 14 18:26:13 +0000 2025,"Yarın sabah, HaberTürk TVde canlı yayın konuğu olacağım. 15 Temmuz Salı 10.15 HaberTürk TV","13,26,22"
1944410172912525461,eczozgurozel,CHP,left,Sun Jul 13 14:54:45 +0000 2025,"Acıyı da umudu da en derinden yaşayan Adıyamanda meydanları dolduranlara teşekkür ediyorum. Bugün birilerinin bir hesabı olabilir ama bu milletin de bir hesabı var, o hesap sandıkta görülecek! Artık bakan evlatlarının değil vatan evlatlarının yüzü gülecek!","22,26,13"
1944390093713940753,eczozgurozel,CHP,left,Sun Jul 13 13:34:58 +0000 2025,Adıyaman İl Başkanlığımızın önündeyiz.,"13,26,22"
1944128821298704511,eczozgurozel,CHP,left,Sat Jul 12 20:16:45 +0000 2025,"Erdoğana sesleniyorum Artık yaşlandın, yoruldun. Bu milleti duymuyorsun, sorunlarını çözmüyorsun. Milletin dayanacak gücü kalmadı. Hodri meydan! 2 Kasımda koyalım sandığı! Yok bırakmam, koltuğa çakıldım diyorsan unutma 29la seni o koltukta oturtmam!","9,25,11"
1944101928335814914,eczozgurozel,CHP,left,Sat Jul 12 18:29:54 +0000 2025,"Teşekkürler canım Malatya  Artık bu devleti, halkın 70inin inanmadığı bir iktidar yönetemez! Sokağa çıkamayan, pazara gidemeyen, rakibinden korkan, sandıktan kaçan, gayrimeşru bir iktidar bu devleti yönetemez. Adayımı bırak, sandığı getir!","9,25,22"
1944059562145067297,eczozgurozel,CHP,left,Sat Jul 12 15:41:33 +0000 2025,"Malatyadayız! Yoksulların, çiftçilerin, depremzedelerin hakkını, adaleti aramaya geldik!","25,9,11"
1943954928759701899,eczozgurozel,CHP,left,Sat Jul 12 08:45:46 +0000 2025,"Bugün, yoksulluğa ve adaletsizliğe karşı milletin sesini Malatyadan yükselteceğiz! İşçilerle, emeklilerle, çiftçilerle, gençlerle omuz omuzayız. Bu milletin hakkını alana kadar durmayacağız!  12 Temmuz Cumartesi  18.00 Malatya Büyükşehir Belediyesi Binası Arkası Miting Alanı","13,9,25"
1943775441287848115,eczozgurozel,CHP,left,Fri Jul 11 20:52:33 +0000 2025,"Turpla, şalgamla, baklavayla devlet idare edilmez. Devlet, adaletle idare edilir! Foyanız ortaya çıktı, baklavadan ampul çıktı!","22,9,26"
1943760596488605924,eczozgurozel,CHP,left,Fri Jul 11 19:53:34 +0000 2025,"Ey Erdoğan! Sen, dalga dalga operasyonlarla milleti korkutacağını sandın. Antalyada korkan kimse görüyor musun? Enerjimiz yüksek, bitiremezsin. İrademiz çeliktendir, bükemezsin. İnsanımız yüreklidir, korkutamazsın. Bizi yolumuzdan çeviremezsin! Teşekkürler canım Antalya","9,25,11"
1943733980479860793,eczozgurozel,CHP,left,Fri Jul 11 18:07:48 +0000 2025,"Antalyadayız! İnadına umut, inadına adalet, inadına dayanışma!","13,22,26"
1943724462756835655,eczozgurozel,CHP,left,Fri Jul 11 17:29:59 +0000 2025,"Antalyadayız! İnadına umut, inadına adalet, inadına dayanışma!","13,22,26"
1943659703906542052,eczozgurozel,CHP,left,Fri Jul 11 13:12:39 +0000 2025,"Cumhuriyet Halk Partisi terörün ve şiddetin her türlüsünü tarihsel bir tutarlılık içinde reddetmektedir. Partimiz barışın yanındadır. Ülkemize çok ağır bedeller ödeten terörün ilelebet son bulması, ortak irademizdir. Terör örgütünün bugünkü sembolik silah bırakma adımını memnuniyetle karşılıyoruz. Sürecin bu noktaya gelmesinde emek ve katkıları olan başta rahmetli Sırrı Süreyya Önder olmak üzere tüm siyasilere ve tüm yetkililere teşekkür ediyoruz. Bu adımın, artık silahların tamamen susacağı bir dönemin başlangıcı olmasını diliyoruz. Bu süreç hiçbir parti, toplumun hiçbir kesimi dışlanmadan, milletten bir şey saklanmadan, Meclis çatısı altında, toplumsal mutabakat gözetilerek, hızlı ve kararlı adımlarla yönetilmelidir. Türkiyede tam bir barış ortamının tesisi ancak adalet ve demokrasiyle mümkündür. Seçilmiş belediye başkanlarının yerine kayyımların atandığı, Kürtlerin belediye meclislerine girmesini suç sayan soruşturmaların sürdüğü, seçilmiş siyasetçilerin hukuk dışı yöntemlerle hapiste tutulduğu ve demokratik rekabetin sakatlandığı bir ortam toplumsal barışın baş düşmanıdır, iç cephemizi tahkim etmek gayretinin önündeki en büyük engeldir. Ülkemizin ihtiyacı Terörsüz ve Demokratik Türkiyedir. Refah için barış, barış için birlik, birlik için demokrasi ve adalet gereklidir. Ortak geleceğimiz için, barış için katkı sunmaya ve mücadele etmeye kararlılıkla devam edeceğiz.","9,25,22"
1943638089764671866,eczozgurozel,CHP,left,Fri Jul 11 11:46:46 +0000 2025,"Cumhuriyet Halk Partisi, son seçimlerde de bugün de Türkiyenin birinci partisidir! Artık meşruiyetini kaybetmiş bir avuç insana, bu milleti ezdirmeyeceğiz! Bugün demokrasi ve adalet mücadelesi için Antalyadayız!  11 Temmuz Cuma  20.30 Antalya Büyükşehir Belediyesi Önü","22,13,26"
1943573863062794445,eczozgurozel,CHP,left,Fri Jul 11 07:31:33 +0000 2025,"Ve her şey bittiğinde hatırlayacağımız şey düşmanlarımızın sözleri değil, dostlarımızın sessizliği olacaktır. 30 yıl önce bugün, Avrupanın ortasında, dünyanın gözü önünde gerçekleşen Srebrenitsa soykırımında öldürülen kardeşlerimizi rahmetle anıyorum. Sebep olanları, göz yumanları lanetliyorum. Unutmayacağız. Çünkü unutulan soykırım tekrarlanır.","9,25,11"
1943405116154941566,eczozgurozel,CHP,left,Thu Jul 10 20:21:01 +0000 2025,"Adana, Adana olalı böyle dayanışma görmedi!  Bir şehir ayağa kalkmış, dolmuş şoförleri tüm şehri ücretsiz getirmiş, meydanlar dolmuş taşmış! İşte bu umudu, bu kararlılığı, bu dayanışmayı kimse yenemeyecek!","22,9,26"
1943366573047320874,eczozgurozel,CHP,left,Thu Jul 10 17:47:51 +0000 2025,Adanadayız! Çukurovanın yiğit insanlarıyla adalet ve özgürlük için bir aradayız!,"13,26,22"
1943291650471567365,eczozgurozel,CHP,left,Thu Jul 10 12:50:08 +0000 2025,"Bugün, Genel Merkezimizde tüm belediye başkanlarımızla bir araya geldik. Biz, bu yola birlikte çıktık. Yine hep birlikte, cesaretle yürüyeceğiz. Enerjimiz yüksek, bitiremezler! İrademiz sağlam, zayıflatamazlar! Bizi yolumuzdan çeviremezler!","22,26,9"
1943239151949648287,eczozgurozel,CHP,left,Thu Jul 10 09:21:32 +0000 2025,Gezi eylemlerinde düşlerinden tekmelenerek hayattan koparılan Ali İsmail Korkmazı rahmetle anıyorum. Hayallerindeki özgür dünyayı kurma sorumluluğu hepimizin omuzlarında. Unutmayacağız. Ali İsmail Korkmaz hep 19 yaşında. AliİsmailHep19Yaşında,"25,9,11"
1943050439706227126,eczozgurozel,CHP,left,Wed Jul 09 20:51:39 +0000 2025,"Değerli Mustafa Balbay, Sancaktepe mitingimize katılarak, Asla Vazgeçme kitabını bizim için imzaladı. 19 Mart Darbesini ve Ekrem İmamoğlunun Silivrideki 100 gününü anlatan kitabın geliri, bu süreçte mağdur edilen gençlere burs olacak. Kendisi de Silivride hapsedilmiş bir yazarın kalemiyle, bir başkanın cesaretiyle, bir halkın iradesiyle yazılmış direnişin belgesini tarihe not düşen Balbaya teşekkür ediyorum.","22,9,25"
1943030354451009905,eczozgurozel,CHP,left,Wed Jul 09 19:31:50 +0000 2025,"Sancaktepede bir eylemde, iki meydandaydık! Bugün Demokrasi Caddesinde otobüsün önünü de arkasını da umutla, cesaretle ve kararlılıkla dolduranlara gönülden teşekkür ediyorum. Bu meydanlara sığmayan kalabalıklar, değişimin sesidir. Erdoğanın gidişinin, Ekrem Başkanın gelişinin sesidir!","13,26,22"
